BASEDATE	BASEVALUE	BLENDADMIN	BLENDDESC	BLENDID	CLIENTID	DATAPROVIDER	DATASOURCE	ENDDATE	FIRSTDELIVERY	FKEY	INDEXDESC	ITEM	LASTDELIVERY	LASTEDITOR	PERIOD	REBALANCING_FREQ	STARTDATE	SYSTEM	UPDATED	USERID	WEIGHT	XLENDDATE	XLSTARTDATE
2007-12-31	1000.000000000	<Blend Administrator>	HKC72	HKC72	GB-HSBCAM	FTSE Group	FTSE All World		2013-03-06	FXKMHANA	FTAUS		2015-08-14	RIMES-JC3	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:16	HSBCAMCADIS-FTP	0.080000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC73	HKC73	GB-HSBCAM	RIMES Technologies Corporation	RIMES Blend		2013-03-28	FXKYSHG9	FTAHKPHSBCUSD	Price Index	2015-08-14	RIMES-ZL	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-06-12 14:21:27	HSBCAMCADIS-FTP	0.034000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC73	HKC73	GB-HSBCAM	S&P Dow Jones Indices LLC	S&P Index Alert		2013-03-28	FXKYSHG9	SP500		2015-08-14	RIMES-ZL	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-06-12 14:21:27	HSBCAMCADIS-FTP	0.236000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC73	HKC73	GB-HSBCAM	FTSE Group	FTSE All World		2013-03-28	FXKYSHG9	FTAJP		2015-08-14	RIMES-ZL	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-06-12 14:21:27	HSBCAMCADIS-FTP	0.049000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC73	HKC73	GB-HSBCAM	FTSE Group	FTSE All World		2013-03-28	FXKYSHG9	FTRWEU		2015-08-14	RIMES-ZL	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-06-12 14:21:27	HSBCAMCADIS-FTP	0.069000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC73	HKC73	GB-HSBCAM	RIMES Technologies Corporation	RIMES Blend		2013-03-28	FXKYSHG9	APXHKJPBLENDUSD	Price Index	2015-08-14	RIMES-ZL	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-06-12 14:21:27	HSBCAMCADIS-FTP	0.062000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC73	HKC73	GB-HSBCAM	Credit Suisse Hedge Index LLC	Credit Suisse Hedge Fund Indices		2013-03-28	FXKYSHG9	HEDG	Gross Index in US Dollars	2015-08-14	RIMES-ZL	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-06-12 14:21:27	HSBCAMCADIS-FTP	0.050000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC73	HKC73	GB-HSBCAM	Citigroup Inc	Citigroup International Fixed Income		2013-03-28	FXKYSHG9	SBWGU	Total Return	2015-08-14	RIMES-ZL	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-06-12 14:21:27	HSBCAMCADIS-FTP	0.450000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC73	HKC73	GB-HSBCAM	Merrill Lynch	Merrill Lynch Fixed Income		2013-03-28	FXKYSHG9	G0O1		2015-08-14	RIMES-ZL	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-06-12 14:21:27	HSBCAMCADIS-FTP	0.050000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC74	HKC74	GB-HSBCAM	RIMES Technologies Corporation	RIMES Blend		2013-03-28	FXEWM0MJ	FTAHKPHSBCUSD	Price Index	2015-08-14	RIMES-ZL	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-06-12 14:33:11	HSBCAMCADIS-FTP	0.153000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC74	HKC74	GB-HSBCAM	S&P Dow Jones Indices LLC	S&P Index Alert		2013-03-28	FXEWM0MJ	SP500		2015-08-14	RIMES-ZL	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-06-12 14:33:11	HSBCAMCADIS-FTP	0.090000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC74	HKC74	GB-HSBCAM	FTSE Group	FTSE All World		2013-03-28	FXEWM0MJ	FTAJP		2015-08-14	RIMES-ZL	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-06-12 14:33:11	HSBCAMCADIS-FTP	0.059000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC74	HKC74	GB-HSBCAM	FTSE Group	FTSE All World		2013-03-28	FXEWM0MJ	FTRWEU		2015-08-14	RIMES-ZL	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-06-12 14:33:11	HSBCAMCADIS-FTP	0.090000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC74	HKC74	GB-HSBCAM	RIMES Technologies Corporation	RIMES Blend		2013-03-28	FXEWM0MJ	APXHKJPBLENDUSD	Price Index	2015-08-14	RIMES-ZL	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-06-12 14:33:11	HSBCAMCADIS-FTP	0.058000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC74	HKC74	GB-HSBCAM	Credit Suisse Hedge Index LLC	Credit Suisse Hedge Fund Indices		2013-03-28	FXEWM0MJ	HEDG	Gross Index in US Dollars	2015-08-14	RIMES-ZL	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-06-12 14:33:11	HSBCAMCADIS-FTP	0.050000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC74	HKC74	GB-HSBCAM	Citigroup Inc	Citigroup International Fixed Income		2013-03-28	FXEWM0MJ	SBWGU	Total Return	2015-08-14	RIMES-ZL	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-06-12 14:33:11	HSBCAMCADIS-FTP	0.450000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC74	HKC74	GB-HSBCAM	Merrill Lynch	Merrill Lynch Fixed Income		2013-03-28	FXEWM0MJ	G0O1		2015-08-14	RIMES-ZL	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-06-12 14:33:11	HSBCAMCADIS-FTP	0.050000000		39447
2013-02-28	1000.000000000	<Blend Administrator>	HKC75	HKC75	GB-HSBCAM	Markit Group Limited	Private DB - HSBC AMG Custom iBoxx Indices		2013-07-15	FRXAAUMI	IBOBMZFJ	Total Return in Local Currency	2015-08-14	RIMES-FS	1	Monthly Business	2013-02-28	SYS-MARKIT-EDM	2015-04-02 14:34:59	HSBCAMCADIS-FTP	0.150000000		41333
2013-02-28	1000.000000000	<Blend Administrator>	HKC75	HKC75	GB-HSBCAM	JPMorgan Chase & Co.	J.P. Morgan - JACI SERIES - Asia Credit Indices		2013-07-15	FRXAAUMI	NJACICORP_IG		2015-08-14	RIMES-FS	1	Monthly Business	2013-02-28	SYS-MARKIT-EDM	2015-04-02 14:34:59	HSBCAMCADIS-FTP	0.375000000		41333
2013-02-28	1000.000000000	<Blend Administrator>	HKC75	HKC75	GB-HSBCAM	JPMorgan Chase & Co.	J.P. Morgan - JACI SERIES - Asia Credit Indices		2013-07-15	FRXAAUMI	NJACICORP_NONIG		2015-08-14	RIMES-FS	1	Monthly Business	2013-02-28	SYS-MARKIT-EDM	2015-04-02 14:34:59	HSBCAMCADIS-FTP	0.150000000		41333
2013-02-28	1000.000000000	<Blend Administrator>	HKC75	HKC75	GB-HSBCAM	RIMES Technologies Corporation	RIMES Blend		2013-07-15	FRXAAUMI	HKC75SUB1	Price Index	2015-08-14	RIMES-FS	1	Monthly Business	2013-02-28	SYS-MARKIT-EDM	2015-04-02 14:34:59	HSBCAMCADIS-FTP	0.100000000		41333
2013-02-28	1000.000000000	<Blend Administrator>	HKC75	HKC75	GB-HSBCAM	MSCI	MSCI Equity Indices		2013-07-15	FRXAAUMI	R016.R		2015-08-14	RIMES-FS	1	Monthly Business	2013-02-28	SYS-MARKIT-EDM	2015-04-02 14:34:59	HSBCAMCADIS-FTP	0.225000000		41333
2013-02-28	1000.000000000	<Blend Administrator>	HKC75SUB1	HKC75SUB1	GB-HSBCAM	JPMorgan Chase & Co.	J.P. Morgan - EMBI SERIES - Emerging Market Bond Indices				EMBIG				1	Monthly Business	2013-02-28			HSBCAMCADIS-FTP	0.500000000		41333
2013-02-28	1000.000000000	<Blend Administrator>	HKC75SUB1	HKC75SUB1	GB-HSBCAM	JPMorgan Chase & Co.	J.P. Morgan - EMBI SERIES - Emerging Market Bond Indices				ELMIP				1	Monthly Business	2013-02-28			HSBCAMCADIS-FTP	0.500000000		41333
2013-09-03	1000.000000000	<Blend Administrator>	HKC76	HKC76	GB-HSBCAM	MSCI	Private DB - HSBC AMG Custom MSCI Indices		2013-09-20	FSCMONN2	MS703573		2015-08-14	RIMES-JC3	1	Monthly Business	2013-09-03	SYS-MARKIT-EDM	2015-02-05 12:27:16	HSBCAMCADIS-FTP	0.580000000		41520
2013-09-03	1000.000000000	<Blend Administrator>	HKC76	HKC76	GB-HSBCAM	FTSE Group	FTSE Hong Kong MPF Index Series		2013-09-20	FSCMONN2	GPMPF027		2015-08-14	RIMES-JC3	1	Monthly Business	2013-09-03	SYS-MARKIT-EDM	2015-02-05 12:27:16	HSBCAMCADIS-FTP	0.120000000		41520
2013-09-03	1000.000000000	<Blend Administrator>	HKC76	HKC76	GB-HSBCAM	FTSE Group	FTSE Hong Kong MPF Index Series		2013-09-20	FSCMONN2	GPMPF028		2015-08-14	RIMES-JC3	1	Monthly Business	2013-09-03	SYS-MARKIT-EDM	2015-02-05 12:27:16	HSBCAMCADIS-FTP	0.300000000		41520
2007-12-31	1000.000000000	<Blend Administrator>	HKC77	HKC77	GB-HSBCAM	Citigroup Inc	Citigroup International Fixed Income		2013-10-18	F3AP4AI1	SBADU		2015-08-14	RIMES-FS	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-05-28 07:32:02	HSBCAMCADIS-FTP	0.175000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC77	HKC77	GB-HSBCAM	Citigroup Inc	Citigroup International Fixed Income		2013-10-18	F3AP4AI1	SBWGNADU	Total Return	2015-08-14	RIMES-FS	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-05-28 07:32:02	HSBCAMCADIS-FTP	0.325000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC77	HKC77	GB-HSBCAM	RIMES Technologies Corporation	RIMES Blend		2013-10-18	F3AP4AI1	WXAU	Price Index	2015-08-14	RIMES-FS	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-05-28 07:32:02	HSBCAMCADIS-FTP	0.400000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC77	HKC77	GB-HSBCAM	FTSE Group	FTSE All World		2013-10-18	F3AP4AI1	FTAAU	Gross Index	2015-08-14	RIMES-FS	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-05-28 07:32:02	HSBCAMCADIS-FTP	0.100000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC78	HKC78	GB-HSBCAM	RIMES Technologies Corporation	RIMES Blend		2013-10-29	FZL75BPC	HIBIDON	Price Index	2015-08-14	RIMES-FS	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:16	HSBCAMCADIS-FTP	0.020000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC78	HKC78	GB-HSBCAM	MSCI	MSCI Equity Indices		2013-10-29	FZL75BPC	CAJP.R		2015-08-14	RIMES-FS	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:16	HSBCAMCADIS-FTP	0.090000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC78	HKC78	GB-HSBCAM	MSCI	MSCI Equity Indices		2013-10-29	FZL75BPC	EMUE.R		2015-08-14	RIMES-FS	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:16	HSBCAMCADIS-FTP	0.150000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC78	HKC78	GB-HSBCAM	Citigroup Inc	Citigroup International Fixed Income		2013-10-29	FZL75BPC	SBWGHKU		2015-08-14	RIMES-FS	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:16	HSBCAMCADIS-FTP	0.230000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC78	HKC78	GB-HSBCAM	FTSE Group	FTSE All World		2013-10-29	FZL75BPC	FTAJP		2015-08-14	RIMES-FS	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:16	HSBCAMCADIS-FTP	0.080000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC78	HKC78	GB-HSBCAM	FTSE Group	FTSE Hong Kong MPF Index Series		2013-10-29	FZL75BPC	GPMPF028		2015-08-14	RIMES-FS	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:16	HSBCAMCADIS-FTP	0.280000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC78	HKC78	GB-HSBCAM	FTSE Group	FTSE Hong Kong MPF Index Series		2013-10-29	FZL75BPC	GPMPF024		2015-08-14	RIMES-FS	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:16	HSBCAMCADIS-FTP	0.150000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC79	HKC79	GB-HSBCAM	Euromoney Institutional Investor PLC.	HSBC Fixed Income Indices		2014-07-30	FTD9X5WW	ALBIHK15		2015-02-18	RIMES-FS	1	Monthly Business	2007-12-31	SYS-BPNT-PT	2015-02-05 12:27:09	HSBCAMCADIS-FTP	0.900000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC79	HKC79	GB-HSBCAM	Euromoney Institutional Investor PLC.	HSBC Fixed Income Indices		2014-09-30	FWAR2UB8	ALBIHK15		2015-01-31	RIMES-FS	1	Monthly Business	2007-12-31	SYS-BPNT-PT	2015-02-05 12:27:09	HSBCAMCADIS-FTP	0.900000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC79	HKC79	GB-HSBCAM	Euromoney Institutional Investor PLC.	HSBC Fixed Income Indices		2014-02-28	FTZJH4FB	ALBIHK15		2015-08-14	RIMES-FS	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:16	HSBCAMCADIS-FTP	0.900000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC79	HKC79	GB-HSBCAM	Euromoney Institutional Investor PLC.	HSBC Fixed Income Indices		2014-07-30	F5MNNOJZ	ALBIHK15		2015-02-18	RIMES-FS	1	Monthly Business	2007-12-31	SYS-BPNT-PT	2015-02-05 12:27:10	HSBCAMCADIS-FTP	0.900000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC79	HKC79	GB-HSBCAM	Euromoney Institutional Investor PLC.	HSBC Fixed Income Indices		2014-07-30	FDBNJIZR	ALBIHK15		2015-02-18	RIMES-FS	1	Monthly Business	2007-12-31	SYS-BPNT-PT	2015-02-05 12:27:10	HSBCAMCADIS-FTP	0.900000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC79	HKC79	GB-HSBCAM	Euromoney Institutional Investor PLC.	HSBC Fixed Income Indices		2014-06-30	FDDNXODX	ALBIHK15		2015-01-31	RIMES-FS	1	Monthly Business	2007-12-31	SYS-BPNT-PT	2015-02-05 12:27:10	HSBCAMCADIS-FTP	0.900000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC79	HKC79	GB-HSBCAM	Euromoney Institutional Investor PLC.	HSBC Fixed Income Indices		2014-06-30	FFONCAXY	ALBIHK15		2015-01-31	RIMES-FS	1	Monthly Business	2007-12-31	SYS-BPNT-PT	2015-02-05 12:27:10	HSBCAMCADIS-FTP	0.900000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC79	HKC79	GB-HSBCAM	Euromoney Institutional Investor PLC.	HSBC Fixed Income Indices		2014-07-30	FH2FFYHG	ALBIHK15		2015-02-18	RIMES-FS	1	Monthly Business	2007-12-31	SYS-BPNT-PT	2015-02-05 12:27:09	HSBCAMCADIS-FTP	0.900000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC79	HKC79	GB-HSBCAM	Euromoney Institutional Investor PLC.	HSBC Fixed Income Indices		2014-06-30	FQHAD6QA	ALBIHK15		2015-01-31	RIMES-FS	1	Monthly Business	2007-12-31	SYS-BPNT-PT	2015-02-05 12:27:09	HSBCAMCADIS-FTP	0.900000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC79	HKC79	GB-HSBCAM	Merrill Lynch	Merrill Lynch Fixed Income		2014-07-30	FTD9X5WW	G1O2		2015-02-18	RIMES-FS	1	Monthly Business	2007-12-31	SYS-BPNT-PT	2015-02-05 12:27:09	HSBCAMCADIS-FTP	0.100000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC79	HKC79	GB-HSBCAM	Merrill Lynch	Merrill Lynch Fixed Income		2014-09-30	FWAR2UB8	G1O2		2015-01-31	RIMES-FS	1	Monthly Business	2007-12-31	SYS-BPNT-PT	2015-02-05 12:27:09	HSBCAMCADIS-FTP	0.100000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC79	HKC79	GB-HSBCAM	Merrill Lynch	Merrill Lynch Fixed Income		2014-02-28	FTZJH4FB	G1O2		2015-08-14	RIMES-FS	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:16	HSBCAMCADIS-FTP	0.100000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC79	HKC79	GB-HSBCAM	Merrill Lynch	Merrill Lynch Fixed Income		2014-07-30	F5MNNOJZ	G1O2		2015-02-18	RIMES-FS	1	Monthly Business	2007-12-31	SYS-BPNT-PT	2015-02-05 12:27:10	HSBCAMCADIS-FTP	0.100000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC79	HKC79	GB-HSBCAM	Merrill Lynch	Merrill Lynch Fixed Income		2014-07-30	FDBNJIZR	G1O2		2015-02-18	RIMES-FS	1	Monthly Business	2007-12-31	SYS-BPNT-PT	2015-02-05 12:27:10	HSBCAMCADIS-FTP	0.100000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC79	HKC79	GB-HSBCAM	Merrill Lynch	Merrill Lynch Fixed Income		2014-06-30	FDDNXODX	G1O2		2015-01-31	RIMES-FS	1	Monthly Business	2007-12-31	SYS-BPNT-PT	2015-02-05 12:27:10	HSBCAMCADIS-FTP	0.100000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC79	HKC79	GB-HSBCAM	Merrill Lynch	Merrill Lynch Fixed Income		2014-06-30	FFONCAXY	G1O2		2015-01-31	RIMES-FS	1	Monthly Business	2007-12-31	SYS-BPNT-PT	2015-02-05 12:27:10	HSBCAMCADIS-FTP	0.100000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC79	HKC79	GB-HSBCAM	Merrill Lynch	Merrill Lynch Fixed Income		2014-07-30	FH2FFYHG	G1O2		2015-02-18	RIMES-FS	1	Monthly Business	2007-12-31	SYS-BPNT-PT	2015-02-05 12:27:09	HSBCAMCADIS-FTP	0.100000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC79	HKC79	GB-HSBCAM	Merrill Lynch	Merrill Lynch Fixed Income		2014-06-30	FQHAD6QA	G1O2		2015-01-31	RIMES-FS	1	Monthly Business	2007-12-31	SYS-BPNT-PT	2015-02-05 12:27:09	HSBCAMCADIS-FTP	0.100000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC8	HKC8	GB-HSBCAM	RIMES Technologies Corporation	User Data				USDLIBOR1M300B	Total Return			1	Monthly Business	2007-12-31			HSBCAMCADIS-FTP	0.100000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC8	HKC8	GB-HSBCAM	Citigroup Inc	Citigroup International Fixed Income				SBWGU				1	Monthly Business	2007-12-31			HSBCAMCADIS-FTP	0.350000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC8	HKC8	GB-HSBCAM	Hang Seng Indexes Company Limited	Hang Seng Indices				HSI	Gross Index			1	Monthly Business	2007-12-31			HSBCAMCADIS-FTP	0.050000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC8	HKC8	GB-HSBCAM	FTSE Group	FTSE All World				FTRWEU				1	Monthly Business	2007-12-31			HSBCAMCADIS-FTP	0.125000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC8	HKC8	GB-HSBCAM	S&P Dow Jones Indices LLC	S&P Index Alert				SP500				1	Monthly Business	2007-12-31			HSBCAMCADIS-FTP	0.125000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC8	HKC8	GB-HSBCAM	MSCI	MSCI Equity Indices				R014.R				1	Monthly Business	2007-12-31			HSBCAMCADIS-FTP	0.150000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC8	HKC8	GB-HSBCAM	Tokyo Stock Exchange Group, Inc.	Tokyo Stock Exchange (TSE) Indices				TOPX				1	Monthly Business	2007-12-31			HSBCAMCADIS-FTP	0.100000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC80	HKC80	GB-HSBCAM	MSCI	MSCI Equity Indices		2014-02-24	FIX8JYYN	CFJP.R		2015-08-14	RIMES-FS	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-07-21 08:37:32	HSBCAMCADIS-FTP	0.500000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC80	HKC80	GB-HSBCAM	Quant Shop Pty Ltd.	United Overseas Bank (UOB) Government Bond Indices		2014-02-24	FIX8JYYN	SGSSHORT		2015-08-14	RIMES-FS	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-07-21 08:37:32	HSBCAMCADIS-FTP	0.500000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC81	HKC81	GB-HSBCAM	Citigroup Inc	Citigroup International Fixed Income		2014-02-24	FY8Q79D5	SBWGU	Total Return	2015-08-14	RIMES-CD1	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-03-24 07:18:12	HSBCAMCADIS-FTP	0.450000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC81	HKC81	GB-HSBCAM	FTSE Group	FTSE All World		2014-02-24	FY8Q79D5	FTAHK		2015-08-14	RIMES-CD1	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-03-24 07:18:12	HSBCAMCADIS-FTP	0.137700000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC81	HKC81	GB-HSBCAM	S&P Dow Jones Indices LLC	S&P Index Alert		2014-02-24	FY8Q79D5	SP500		2015-08-14	RIMES-CD1	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-03-24 07:18:12	HSBCAMCADIS-FTP	0.090000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC81	HKC81	GB-HSBCAM	FTSE Group	FTSE All World		2014-02-24	FY8Q79D5	FTRAEU		2015-08-14	RIMES-CD1	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-03-24 07:18:12	HSBCAMCADIS-FTP	0.090000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC81	HKC81	GB-HSBCAM	FTSE Group	FTSE All World		2014-02-24	FY8Q79D5	FTAJP		2015-08-14	RIMES-CD1	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-03-24 07:18:12	HSBCAMCADIS-FTP	0.059000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC81	HKC81	GB-HSBCAM	RIMES Technologies Corporation	RIMES Blend		2014-02-24	FY8Q79D5	APXHKJPBLEND	Price Index	2015-08-14	RIMES-CD1	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-03-24 07:18:12	HSBCAMCADIS-FTP	0.058000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC81	HKC81	GB-HSBCAM	RIMES Technologies Corporation	RIMES Blend		2014-02-24	FY8Q79D5	MPFA	Price Index	2015-08-14	RIMES-CD1	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-03-24 07:18:12	HSBCAMCADIS-FTP	0.050000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC81	HKC81	GB-HSBCAM	Merrill Lynch	Merrill Lynch Fixed Income		2014-02-24	FY8Q79D5	G0O1		2015-08-14	RIMES-CD1	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-03-24 07:18:12	HSBCAMCADIS-FTP	0.050000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC81	HKC81	GB-HSBCAM	FTSE Group	FTSE Hong Kong Indices		2014-02-24	FY8Q79D5	FTXH:C52588		2015-08-14	RIMES-CD1	1	Monthly Business	2007-12-31	SYS-MARKIT-EDM	2015-03-24 07:18:12	HSBCAMCADIS-FTP	0.015300000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC82	HKC82	GB-HSBCAM	RIMES Technologies Corporation	RIMES Blend				SGD1YSWAP	Price Index			1	Monthly Business	2007-12-31			HSBCAMCADIS-FTP	0.225000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC82	HKC82	GB-HSBCAM	Quant Shop Pty Ltd.	United Overseas Bank (UOB) Government Bond Indices				SGSSHORT				1	Monthly Business	2007-12-31			HSBCAMCADIS-FTP	0.675000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	HKC82	HKC82	GB-HSBCAM	Merrill Lynch	Merrill Lynch Fixed Income				G1O2				1	Monthly Business	2007-12-31			HSBCAMCADIS-FTP	0.100000000		39447
2012-12-31	1000.000000000	<Blend Administrator>	HKC83	HKC83	GB-HSBCAM	RIMES Technologies Corporation	RIMES Blend		2014-03-04	F9XO7YDA	SIBID3M	Price Index	2015-08-14	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-24 08:39:07	HSBCAMCADIS-FTP	0.440000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	HKC83	HKC83	GB-HSBCAM	Quant Shop Pty Ltd.	United Overseas Bank (UOB) Government Bond Indices		2014-03-04	F9XO7YDA	SGSALL		2015-08-14	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-24 08:39:07	HSBCAMCADIS-FTP	0.430000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	HKC83	HKC83	GB-HSBCAM	HFR Hedge Fund Research Inc	Hedge Fund Research Indices		2014-03-04	F9XO7YDA	HFRIFOF		2015-08-14	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-24 08:39:07	HSBCAMCADIS-FTP	0.080000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	HKC83	HKC83	GB-HSBCAM	MSCI	MSCI Equity Indices		2014-03-04	F9XO7YDA	SG.R		2015-08-14	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-24 08:39:07	HSBCAMCADIS-FTP	0.050000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	HKC84	HKC84	GB-HSBCAM	Euromoney Institutional Investor PLC.	Private DB - HSBC AMG - HSBC Indices		2014-03-20	F3IYXJX8	ALBI_AMHK2	Total Return in US Dollars	2015-08-05	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-08-05 08:47:32	HSBCAMCADIS-FTP	0.500000000		41274
