BACKDATE	CLIENTID	DATE	FEEDID	FEEDTYPE	FKEY	LEVEL	SYSTEM	USERID
	GB-HSBCAM	2015-08-27	FTAW_FTRWOJ_EQ	Constituent	FMIPURQF	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	FTAW_FTRWOJ_EQ	Constituent	FMIPURQF	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	FTAW_FTRWOJ_EQ	Constituent	FMIPURQF	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	FTAW_FTRWOJ_EQ	Constituent	FMIPURQF	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	FTAW_FTRWOJ_EQ	Constituent	FMIPURQF	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	FTAW_FTRWOJ_EQ	Constituent	FMIPURQF	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	FTAW_FTRWOJ_EQ	Constituent	FMIPURQF	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-07	FTAW_FTRWOJ_EQ	Constituent	FMIPURQF	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-08	FTAW_FTRWOJ_EQ	Constituent	FMIPURQF	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	FTAW_FTRWOJ_EQ	Constituent	FMIPURQF	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	FTAW_FTRWOJ_EQ	Constituent	FMIPURQF	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-11	FTAW_FTRWOJ_EQ	Constituent	FMIPURQF	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-20	ROLL_UP_HBFI_ALBIHK	Undefined	FMJ5XMVL	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-08-21	ROLL_UP_HBFI_ALBIHK	Undefined	FMJ5XMVL	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-08-24	ROLL_UP_HBFI_ALBIHK	Undefined	FMJ5XMVL	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-08-25	ROLL_UP_HBFI_ALBIHK	Undefined	FMJ5XMVL	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-08-26	ROLL_UP_HBFI_ALBIHK	Undefined	FMJ5XMVL	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-08-27	ROLL_UP_HBFI_ALBIHK	Undefined	FMJ5XMVL	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-08-28	ROLL_UP_HBFI_ALBIHK	Undefined	FMJ5XMVL	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-08-31	ROLL_UP_HBFI_ALBIHK	Undefined	FMJ5XMVL	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-01	ROLL_UP_HBFI_ALBIHK	Undefined	FMJ5XMVL	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-02	ROLL_UP_HBFI_ALBIHK	Undefined	FMJ5XMVL	Constituent	Barclays POINT	HSBCAMPOINT-FTP
2015-09-02	GB-HSBCAM	2015-09-03	ROLL_UP_HBFI_ALBIHK	Undefined	FMJ5XMVL	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-04	ROLL_UP_HBFI_ALBIHK	Undefined	FMJ5XMVL	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-07	ROLL_UP_HBFI_ALBIHK	Undefined	FMJ5XMVL	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-08	ROLL_UP_HBFI_ALBIHK	Undefined	FMJ5XMVL	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-09	ROLL_UP_HBFI_ALBIHK	Undefined	FMJ5XMVL	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-10	ROLL_UP_HBFI_ALBIHK	Undefined	FMJ5XMVL	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-11	ROLL_UP_HBFI_ALBIHK	Undefined	FMJ5XMVL	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-08-20	HBC4_HPFIDEV_CON_ETF	Undefined	FMJ8RIK8	Constituent	Client internal system	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-21	HBC4_HPFIDEV_CON_ETF	Undefined	FMJ8RIK8	Constituent	Client internal system	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-24	HBC4_HPFIDEV_CON_ETF	Undefined	FMJ8RIK8	Constituent	Client internal system	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-25	HBC4_HPFIDEV_CON_ETF	Undefined	FMJ8RIK8	Constituent	Client internal system	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-26	HBC4_HPFIDEV_CON_ETF	Undefined	FMJ8RIK8	Constituent	Client internal system	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-27	HBC4_HPFIDEV_CON_ETF	Undefined	FMJ8RIK8	Constituent	Client internal system	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	HBC4_HPFIDEV_CON_ETF	Undefined	FMJ8RIK8	Constituent	Client internal system	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	HBC4_HPFIDEV_CON_ETF	Undefined	FMJ8RIK8	Constituent	Client internal system	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	HBC4_HPFIDEV_CON_ETF	Undefined	FMJ8RIK8	Constituent	Client internal system	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	HBC4_HPFIDEV_CON_ETF	Undefined	FMJ8RIK8	Constituent	Client internal system	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	HBC4_HPFIDEV_CON_ETF	Undefined	FMJ8RIK8	Constituent	Client internal system	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	HBC4_HPFIDEV_CON_ETF	Undefined	FMJ8RIK8	Constituent	Client internal system	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-07	HBC4_HPFIDEV_CON_ETF	Undefined	FMJ8RIK8	Constituent	Client internal system	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-08	HBC4_HPFIDEV_CON_ETF	Undefined	FMJ8RIK8	Constituent	Client internal system	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	HBC4_HPFIDEV_CON_ETF	Undefined	FMJ8RIK8	Constituent	Client internal system	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	HBC4_HPFIDEV_CON_ETF	Undefined	FMJ8RIK8	Constituent	Client internal system	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-11	HBC4_HPFIDEV_CON_ETF	Undefined	FMJ8RIK8	Constituent	Client internal system	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-20	IBOX_INDEX_CUSTOM	Index	FMJZKZW9	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-21	IBOX_INDEX_CUSTOM	Index	FMJZKZW9	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-24	IBOX_INDEX_CUSTOM	Index	FMJZKZW9	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-25	IBOX_INDEX_CUSTOM	Index	FMJZKZW9	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-26	IBOX_INDEX_CUSTOM	Index	FMJZKZW9	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-27	IBOX_INDEX_CUSTOM	Index	FMJZKZW9	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	IBOX_INDEX_CUSTOM	Index	FMJZKZW9	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	IBOX_INDEX_CUSTOM	Index	FMJZKZW9	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	IBOX_INDEX_CUSTOM	Index	FMJZKZW9	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	IBOX_INDEX_CUSTOM	Index	FMJZKZW9	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	IBOX_INDEX_CUSTOM	Index	FMJZKZW9	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	IBOX_INDEX_CUSTOM	Index	FMJZKZW9	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-07	IBOX_INDEX_CUSTOM	Index	FMJZKZW9	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-08	IBOX_INDEX_CUSTOM	Index	FMJZKZW9	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	IBOX_INDEX_CUSTOM	Index	FMJZKZW9	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	IBOX_INDEX_CUSTOM	Index	FMJZKZW9	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-11	IBOX_INDEX_CUSTOM	Index	FMJZKZW9	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-20	FTAW_FTRDOJ_EQ	Constituent	FMKEUUMJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-21	FTAW_FTRDOJ_EQ	Constituent	FMKEUUMJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-24	FTAW_FTRDOJ_EQ	Constituent	FMKEUUMJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-25	FTAW_FTRDOJ_EQ	Constituent	FMKEUUMJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-26	FTAW_FTRDOJ_EQ	Constituent	FMKEUUMJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-27	FTAW_FTRDOJ_EQ	Constituent	FMKEUUMJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	FTAW_FTRDOJ_EQ	Constituent	FMKEUUMJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	FTAW_FTRDOJ_EQ	Constituent	FMKEUUMJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	FTAW_FTRDOJ_EQ	Constituent	FMKEUUMJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	FTAW_FTRDOJ_EQ	Constituent	FMKEUUMJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	FTAW_FTRDOJ_EQ	Constituent	FMKEUUMJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	FTAW_FTRDOJ_EQ	Constituent	FMKEUUMJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-07	FTAW_FTRDOJ_EQ	Constituent	FMKEUUMJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-08	FTAW_FTRDOJ_EQ	Constituent	FMKEUUMJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	FTAW_FTRDOJ_EQ	Constituent	FMKEUUMJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	FTAW_FTRDOJ_EQ	Constituent	FMKEUUMJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-11	FTAW_FTRDOJ_EQ	Constituent	FMKEUUMJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-20	MLFI_FXHED	Index	FMKFJSEP	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-21	MLFI_FXHED	Index	FMKFJSEP	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-24	MLFI_FXHED	Index	FMKFJSEP	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-25	MLFI_FXHED	Index	FMKFJSEP	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-26	MLFI_FXHED	Index	FMKFJSEP	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-27	MLFI_FXHED	Index	FMKFJSEP	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	MLFI_FXHED	Index	FMKFJSEP	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	MLFI_FXHED	Index	FMKFJSEP	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	MLFI_FXHED	Index	FMKFJSEP	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	MLFI_FXHED	Index	FMKFJSEP	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	MLFI_FXHED	Index	FMKFJSEP	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	MLFI_FXHED	Index	FMKFJSEP	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-07	MLFI_FXHED	Index	FMKFJSEP	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-08	MLFI_FXHED	Index	FMKFJSEP	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	MLFI_FXHED	Index	FMKFJSEP	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	MLFI_FXHED	Index	FMKFJSEP	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-11	MLFI_FXHED	Index	FMKFJSEP	Index	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-20	SBFI_SBFFL_APOLLO_FI	Constituent	FMLCEVME	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-21	SBFI_SBFFL_APOLLO_FI	Constituent	FMLCEVME	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-24	SBFI_SBFFL_APOLLO_FI	Constituent	FMLCEVME	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-25	SBFI_SBFFL_APOLLO_FI	Constituent	FMLCEVME	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-26	SBFI_SBFFL_APOLLO_FI	Constituent	FMLCEVME	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-27	SBFI_SBFFL_APOLLO_FI	Constituent	FMLCEVME	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	SBFI_SBFFL_APOLLO_FI	Constituent	FMLCEVME	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	SBFI_SBFFL_APOLLO_FI	Constituent	FMLCEVME	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	SBFI_SBFFL_APOLLO_FI	Constituent	FMLCEVME	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	SBFI_SBFFL_APOLLO_FI	Constituent	FMLCEVME	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	SBFI_SBFFL_APOLLO_FI	Constituent	FMLCEVME	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	SBFI_SBFFL_APOLLO_FI	Constituent	FMLCEVME	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-07	SBFI_SBFFL_APOLLO_FI	Constituent	FMLCEVME	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-08	SBFI_SBFFL_APOLLO_FI	Constituent	FMLCEVME	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	SBFI_SBFFL_APOLLO_FI	Constituent	FMLCEVME	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	SBFI_SBFFL_APOLLO_FI	Constituent	FMLCEVME	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-11	SBFI_SBFFL_APOLLO_FI	Constituent	FMLCEVME	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-20	FTAW_AUNZ_EQ	Constituent	FMMTX027	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-21	FTAW_AUNZ_EQ	Constituent	FMMTX027	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-24	FTAW_AUNZ_EQ	Constituent	FMMTX027	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-25	FTAW_AUNZ_EQ	Constituent	FMMTX027	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-26	FTAW_AUNZ_EQ	Constituent	FMMTX027	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-27	FTAW_AUNZ_EQ	Constituent	FMMTX027	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	FTAW_AUNZ_EQ	Constituent	FMMTX027	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	FTAW_AUNZ_EQ	Constituent	FMMTX027	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	FTAW_AUNZ_EQ	Constituent	FMMTX027	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	FTAW_AUNZ_EQ	Constituent	FMMTX027	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	FTAW_AUNZ_EQ	Constituent	FMMTX027	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	FTAW_AUNZ_EQ	Constituent	FMMTX027	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-07	FTAW_AUNZ_EQ	Constituent	FMMTX027	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-08	FTAW_AUNZ_EQ	Constituent	FMMTX027	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	FTAW_AUNZ_EQ	Constituent	FMMTX027	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	FTAW_AUNZ_EQ	Constituent	FMMTX027	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-11	FTAW_AUNZ_EQ	Constituent	FMMTX027	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-20	LBFI_31528_FI	Constituent	FMOFHF9M	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-21	LBFI_31528_FI	Constituent	FMOFHF9M	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-24	LBFI_31528_FI	Constituent	FMOFHF9M	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-25	LBFI_31528_FI	Constituent	FMOFHF9M	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-26	LBFI_31528_FI	Constituent	FMOFHF9M	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-27	LBFI_31528_FI	Constituent	FMOFHF9M	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	LBFI_31528_FI	Constituent	FMOFHF9M	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	LBFI_31528_FI	Constituent	FMOFHF9M	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	LBFI_31528_FI	Constituent	FMOFHF9M	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	LBFI_31528_FI	Constituent	FMOFHF9M	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	LBFI_31528_FI	Constituent	FMOFHF9M	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	LBFI_31528_FI	Constituent	FMOFHF9M	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-07	LBFI_31528_FI	Constituent	FMOFHF9M	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-08	LBFI_31528_FI	Constituent	FMOFHF9M	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	LBFI_31528_FI	Constituent	FMOFHF9M	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	LBFI_31528_FI	Constituent	FMOFHF9M	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-11	LBFI_31528_FI	Constituent	FMOFHF9M	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-20	MLFI_CWAW_CONS_HSBC_APT	Constituent	FMQFIVKX	Constituent	APT	HSBCAMIDS-FTP
	GB-HSBCAM	2015-08-21	MLFI_CWAW_CONS_HSBC_APT	Constituent	FMQFIVKX	Constituent	APT	HSBCAMIDS-FTP
	GB-HSBCAM	2015-08-24	MLFI_CWAW_CONS_HSBC_APT	Constituent	FMQFIVKX	Constituent	APT	HSBCAMIDS-FTP
	GB-HSBCAM	2015-08-25	MLFI_CWAW_CONS_HSBC_APT	Constituent	FMQFIVKX	Constituent	APT	HSBCAMIDS-FTP
	GB-HSBCAM	2015-08-26	MLFI_CWAW_CONS_HSBC_APT	Constituent	FMQFIVKX	Constituent	APT	HSBCAMIDS-FTP
	GB-HSBCAM	2015-08-27	MLFI_CWAW_CONS_HSBC_APT	Constituent	FMQFIVKX	Constituent	APT	HSBCAMIDS-FTP
	GB-HSBCAM	2015-08-28	MLFI_CWAW_CONS_HSBC_APT	Constituent	FMQFIVKX	Constituent	APT	HSBCAMIDS-FTP
	GB-HSBCAM	2015-08-31	MLFI_CWAW_CONS_HSBC_APT	Constituent	FMQFIVKX	Constituent	APT	HSBCAMIDS-FTP
	GB-HSBCAM	2015-09-01	MLFI_CWAW_CONS_HSBC_APT	Constituent	FMQFIVKX	Constituent	APT	HSBCAMIDS-FTP
	GB-HSBCAM	2015-09-02	MLFI_CWAW_CONS_HSBC_APT	Constituent	FMQFIVKX	Constituent	APT	HSBCAMIDS-FTP
	GB-HSBCAM	2015-09-03	MLFI_CWAW_CONS_HSBC_APT	Constituent	FMQFIVKX	Constituent	APT	HSBCAMIDS-FTP
	GB-HSBCAM	2015-09-04	MLFI_CWAW_CONS_HSBC_APT	Constituent	FMQFIVKX	Constituent	APT	HSBCAMIDS-FTP
	GB-HSBCAM	2015-09-07	MLFI_CWAW_CONS_HSBC_APT	Constituent	FMQFIVKX	Constituent	APT	HSBCAMIDS-FTP
	GB-HSBCAM	2015-09-08	MLFI_CWAW_CONS_HSBC_APT	Constituent	FMQFIVKX	Constituent	APT	HSBCAMIDS-FTP
	GB-HSBCAM	2015-09-09	MLFI_CWAW_CONS_HSBC_APT	Constituent	FMQFIVKX	Constituent	APT	HSBCAMIDS-FTP
	GB-HSBCAM	2015-09-10	MLFI_CWAW_CONS_HSBC_APT	Constituent	FMQFIVKX	Constituent	APT	HSBCAMIDS-FTP
	GB-HSBCAM	2015-09-11	MLFI_CWAW_CONS_HSBC_APT	Constituent	FMQFIVKX	Constituent	APT	HSBCAMIDS-FTP
	GB-HSBCAM	2015-08-20	ROLL_UP_MLFI_EMUH	Constituent	FMQQIPP1	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-08-21	ROLL_UP_MLFI_EMUH	Constituent	FMQQIPP1	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-08-24	ROLL_UP_MLFI_EMUH	Constituent	FMQQIPP1	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-08-25	ROLL_UP_MLFI_EMUH	Constituent	FMQQIPP1	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-08-26	ROLL_UP_MLFI_EMUH	Constituent	FMQQIPP1	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-08-27	ROLL_UP_MLFI_EMUH	Constituent	FMQQIPP1	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-08-28	ROLL_UP_MLFI_EMUH	Constituent	FMQQIPP1	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-08-31	ROLL_UP_MLFI_EMUH	Constituent	FMQQIPP1	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-01	ROLL_UP_MLFI_EMUH	Constituent	FMQQIPP1	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-02	ROLL_UP_MLFI_EMUH	Constituent	FMQQIPP1	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-03	ROLL_UP_MLFI_EMUH	Constituent	FMQQIPP1	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-04	ROLL_UP_MLFI_EMUH	Constituent	FMQQIPP1	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-07	ROLL_UP_MLFI_EMUH	Constituent	FMQQIPP1	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-08	ROLL_UP_MLFI_EMUH	Constituent	FMQQIPP1	Constituent	Barclays POINT	HSBCAMPOINT-FTP
	GB-HSBCAM	2015-09-09	ROLL_UP_MLFI_EMUH	Constituent	FMQQIPP1	Constituent	Barclays POINT	HSBCAMPOINT-FTP
